STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,Boyer / du Mont-Royal,Le Plateau-Mont-Royal,45.527432126380575,-73.57991673052311,1712534089267,1712535368425
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,Boyer / St-Zotique,Rosemont - La Petite-Patrie,45.53848,-73.60556,1712518328706,1712518725906
Duluth / de l'Esplanade,Le Plateau-Mont-Royal,45.515132275425785,-73.58105599880219,Stanley / Sherbrooke,Ville-Marie,45.50105732321463,-73.57722634080346,1712547655126,1712548084727
6e avenue / Villeray,Villeray—Saint-Michel—Parc-Extension,45.55873962047568,-73.60589044634253,Boyer / du Mont-Royal,Le Plateau-Mont-Royal,45.527432126380575,-73.57991673052311,1712526178585,1712528894728
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784,1712537252324,1712537782557
St-André / Cherrier,Le Plateau-Mont-Royal,45.52051578783967,-73.567695915699,de l'Hotel-de-Ville / Ontario,Ville-Marie,45.51374520222444,-73.56666326522826,1712540943517,1712541349627
CHSLD St-Michel (8e avenue / Jarry),Villeray—Saint-Michel—Parc-Extension,45.5616903,-73.610512,26e avenue / Beaubien,Rosemont - La Petite-Patrie,45.56485589064712,-73.5774926841259,1712538636301,1712546666223
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999,1712521531855,1712521792956
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,1712536753880,1712537259848
Parc Jean-Drapeau (Chemin Macdonald),Ville-Marie,45.512470265414784,-73.53212228978008,de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,1712529701441,1712531057149
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.52933653055564,-73.57795268297195,Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516,1712519431510,1712520580177
LaSalle / 37e avenue,LaSalle,45.416294661505354,-73.6129005253315,du Canal / McLaughlin,Lachine,45.42969214118378,-73.6694884300232,1712512709749,1712515009026
Métro St-Laurent ( de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1712510096640,1712510822643
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,Jeanne-Mance / Laurier,Le Plateau-Mont-Royal,45.52027633320609,-73.59497621666378,1712937508483,1712938588318
Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,Larivière / de Lorimier,Ville-Marie,45.5291345371163,-73.55923354625702,1712940807091,1712941597798
William / St-Henri,Ville-Marie,45.4988865267828,-73.55711728334427,Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516,1712941035348,1712941804708
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999,Stanley / Sherbrooke,Ville-Marie,45.50105732321463,-73.57722634080346,1712939906392,1712940556899
Aylmer / Ste-Catherine,Ville-Marie,45.50434678685089,-73.56894850730896,Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,1712939728493,1712939985507
Duluth / de l'Esplanade,Le Plateau-Mont-Royal,45.515132275425785,-73.58105599880219,St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,1712526357549,1712526653614
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499,1712938012661,1712938530320
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,1712527848607,1712528310056
Gary-Carter / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53613488953656,-73.62258464097977,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1712522033111,1712522767874
des Pins / Hutchison,Ville-Marie,45.510800289485616,-73.57822090387344,St-Zotique / Clark,Rosemont - La Petite-Patrie,45.53143760098197,-73.61270070075989,1712932151778,1712935314368
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784,1712922882093,1712923181295
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999,Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,1712934080501,1712936257267
Marquette / Laurier,Le Plateau-Mont-Royal,45.53543,-73.5822,de Lanaudière / Laurier,Le Plateau-Mont-Royal,45.5333136054992,-73.58373686671257,1712933285003,1712933394225
Métro Côte-des-Neiges (Jean-Brillant / de la Côte-des-Neiges),Côte-des-Neiges - Notre-Dame-de-Grâce,45.495537539518104,-73.6222583055769,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1712932032247,1712933368767
de Bullion / St-Joseph,Le Plateau-Mont-Royal,45.524186371734054,-73.59061207629566,St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,1712925160903,1712925484922
Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,1712931284515,1712931834970
du Mont-Royal / de Brébeuf,Le Plateau-Mont-Royal,45.52933653055564,-73.57795268297195,Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,1712923181188,1712924003664
Place des Festivals (du Président-Kennedy / de Bleury),Ville-Marie,45.50764392965887,-73.56932401657104,Alexandre-DeSève / Ste-Catherine,Ville-Marie,45.52118763358253,-73.55378866195679,1712931148130,1712931813419
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,1712931192522,1712931526778
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999,1712877634145,1712877975667
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1712934143326,1712936277663
de Bullion / St-Joseph,Le Plateau-Mont-Royal,45.524186371734054,-73.59061207629566,de l'Hotel-de-Ville / Ontario,Ville-Marie,45.51374520222444,-73.56666326522826,1712871684743,1712872340724
Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,Marquette / Laurier,Le Plateau-Mont-Royal,45.53543,-73.5822,1712890604837,1712891090842
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499,1712882508286,1712882831623
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,1712870413221,1712870643904
Métro St-Laurent ( de Maisonneuve / St-Laurent),Ville-Marie,45.51074821798916,-73.56512099504471,Stanley / Sherbrooke,Ville-Marie,45.50105732321463,-73.57722634080346,1712880444709,1712881743538
de Bullion / St-Joseph,Le Plateau-Mont-Royal,45.524186371734054,-73.59061207629566,de l'Hotel-de-Ville / Ontario,Ville-Marie,45.51374520222444,-73.56666326522826,1712875674268,1712876348623
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,de L'Esplanade  / Fairmount,Le Plateau-Mont-Royal,45.521484558655224,-73.59684884548187,1712860423967,1712861621340
Rachel / de Brébeuf,Le Plateau-Mont-Royal,45.526911494644025,-73.5727014299664,Jeanne-Mance / St-Viateur,Le Plateau-Mont-Royal,45.523026476635074,-73.60184043645859,1712528630608,1712529955548
Calixa-Lavallée / Rachel,Le Plateau-Mont-Royal,45.527831544563064,-73.5719096660614,St-Dominique / Laurier,Le Plateau-Mont-Royal,45.52361490311454,-73.59245739877223,1712587047626,1712587882789
Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527371996141,-73.60398352146149,Clark / de l'Arcade,Le Plateau-Mont-Royal,45.527371996141,-73.60398352146149,1712516986328,1712519497249
William / Robert-Bourassa,Le Sud-Ouest,45.49716534003792,-73.55933010578154,Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50928678961862,-73.57101917266846,1712523422066,1712524033508
Duvernay / Charlevoix,Le Sud-Ouest,45.482097305112845,-73.57487753033638,Ann / Wellington,Le Sud-Ouest,45.494520387544334,-73.55676591396332,1712527607281,1712528253981
Victoria Hall,Westmount,45.48129146961133,-73.6003303527832,Marché Atwater,Le Sud-Ouest,45.48020822800015,-73.57759863138199,1712520940789,1712530535536
Roy / St-Denis,Le Plateau-Mont-Royal,45.51908,-73.5727,Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971,1712525202572,1712525740991
Roy / St-Denis,Le Plateau-Mont-Royal,45.51908,-73.5727,Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971,1712525200837,1712525740802
