STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Prince-Arthur / du Parc,Le Plateau-Mont-Royal,45.51044465753362,-73.5755842924118,St-Denis / Ste-Catherine,Ville-Marie,45.51372291221464,-73.5603104531765,1721620760162,1721621481987
Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,Métro Beaubien (de Chateaubriand / Beaubien),Rosemont - La Petite-Patrie,45.5353599615622,-73.60363483428955,1721595805493,1721596865094
de l'Esplanade / Villeneuve,Le Plateau-Mont-Royal,45.51943184213857,-73.59095953859651,de la Roche / Laurier,Le Plateau-Mont-Royal,45.531778245025635,-73.5850203037262,1721592554083,1721593295996
de Maisonneuve / Mansfield (sud-est),Ville-Marie,45.50229349416256,-73.5733064264059,Ste-Catherine / St-Mathieu,Ville-Marie,45.49384690142783,-73.57917845249176,1721598577976,1721599417187
Métro St-Michel (Shaughnessy / St-Michel),Villeray—Saint-Michel—Parc-Extension,45.55897660298603,-73.59951764345168,Michelet / Jean-Talon,Saint-Léonard,45.57627820285533,-73.58353972434998,1722967310630,1722967888768
Eadie / Galt,Le Sud-Ouest,45.46299810854156,-73.59011898464814,Egan / Laurendeau,Le Sud-Ouest,45.45290792768395,-73.58918591405198,1723003952468,1723004420990
St-Jacques / St-Laurent,Ville-Marie,45.50644464920572,-73.55648696422577,du Champ-de-Mars / Gosford,Ville-Marie,45.50965520472071,-73.55400860309601,1722976626003,1722976779830
McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,Aylmer / Prince-Arthur,Le Plateau-Mont-Royal,45.508566869474386,-73.57769787311554,1722980579199,1722980865310
Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,de la Commune / St-Sulpice,Ville-Marie,45.50424245563397,-73.553469479084,1722979527050,1722981641548
de Brébeuf / du Mont-Royal,Le Plateau-Mont-Royal,45.52922355524467,-73.57784914976946,Gilford / de Brébeuf,Le Plateau-Mont-Royal,45.530870247773066,-73.58155757188797,1722996441598,1722996649767
