STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Jeanne-Mance / St-Viateur,Le Plateau-Mont-Royal,45.523026476635074,-73.60184043645859,de l'Esplanade / Beaubien,Rosemont - La Petite-Patrie,45.528399838582324,-73.61192286014557,1722099173371,1722099428113
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512916325090295,-73.57055649161339,Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,1722111824737,1722112057233
St-André / Cherrier,Le Plateau-Mont-Royal,45.52051578783967,-73.567695915699,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1722140706674,1722141859979
Darling / Sherbrooke,Rosemont - La Petite-Patrie,45.54545514686953,-73.55673909187317,7e avenue / St-Joseph Rosemont,Rosemont - La Petite-Patrie,45.54710817336986,-73.56936693191528,1722131826956,1722132197844
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,Milton / St-Laurent,Le Plateau-Mont-Royal,45.512916325090295,-73.57055649161339,1722140669862,1722140910628
St-André / Cherrier,Le Plateau-Mont-Royal,45.52051578783967,-73.567695915699,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1722140790125,1722141864688
Métro Préfontaine (Préfontaine / Hochelaga),Mercier - Hochelaga-Maisonneuve,45.542231957614106,-73.55444365743097,7e avenue / St-Joseph Rosemont,Rosemont - La Petite-Patrie,45.54710817336986,-73.56936693191528,1722138349573,1722138710049
de Bordeaux / Sherbrooke,Ville-Marie,45.529914321737415,-73.56302618980408,de Lanaudière / Laurier,Le Plateau-Mont-Royal,45.5333136054992,-73.58373686671257,1722143010984,1722143682965
Ste-Catherine / Dézéry,Mercier - Hochelaga-Maisonneuve,45.539385081961676,-73.54099988937377,Boyer / du Mont-Royal,Le Plateau-Mont-Royal,45.527432126380575,-73.57991673052311,1722184293528,1722185970999
Bibliothèque de Verdun (Brown / Bannantyne),Verdun,45.44878841549165,-73.57767310000781,Parc des Rapides (LaSalle / 6e avenue),LaSalle,45.42947143740888,-73.59309915918857,1722179535467,1722180305244
Métro St-Michel (Shaughnessy / St-Michel),Villeray—Saint-Michel—Parc-Extension,45.55897660298603,-73.59951764345168,de Lanaudière / Laurier,Le Plateau-Mont-Royal,45.5333136054992,-73.58373686671257,1722183867019,1722185266906
Cathcart / McGill College,Ville-Marie,45.501187681489775,-73.57045487814501,Milton / St-Laurent,Le Plateau-Mont-Royal,45.512916325090295,-73.57055649161339,1722182640034,1722183342615
St-Jacques / St-Laurent,Ville-Marie,45.50644464920572,-73.55648696422577,Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,1722103537418,1722103737565
Métro Préfontaine (Préfontaine / Hochelaga),Mercier - Hochelaga-Maisonneuve,45.542231957614106,-73.55444365743097,Ste-Catherine / Dézéry,Mercier - Hochelaga-Maisonneuve,45.539385081961676,-73.54099988937377,1722117340669,1722117637219
Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108,Guy / Sainte-Catherine,Ville-Marie,45.49497512853125,-73.57777043248461,1722121522528,1722122695977
Letourneux / Hochelaga,Mercier - Hochelaga-Maisonneuve,45.55465888075087,-73.54660302400589,Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,1722102264651,1722103671242
St-Dominique / Rachel,Le Plateau-Mont-Royal,45.51861160491394,-73.58156056457119,Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,1722112289859,1722112649743
St-Timothée / Ste-Catherine,Ville-Marie,45.5170563208812,-73.55770137168292,Lajeunesse / de Liège,Villeray—Saint-Michel—Parc-Extension,45.54566376066234,-73.63510044919167,1722136893326,1722139381430
Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883,des Récollets / McGill,Ville-Marie,45.5008764952487,-73.55900555849075,1722128370457,1722131217013
Métro Verdun (Willibrord / de Verdun),Verdun,45.45944369868444,-73.57247931886377,Natatorium (LaSalle / Rolland),Verdun,45.4443505862464,-73.57542979723802,1722127985441,1722128428152
Roy / St-Denis,Le Plateau-Mont-Royal,45.51908,-73.5727,Richardson / Montmorency,Le Sud-Ouest,45.484966061164755,-73.56032252311707,1722117794028,1722119358884
St-Dominique / du Mont-Royal,Le Plateau-Mont-Royal,45.52058062365273,-73.5857605934143,de Bordeaux / Sherbrooke,Ville-Marie,45.529914321737415,-73.56302618980408,1722155456130,1722156228822
