STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499,Peel / Notre-Dame,Ville-Marie,45.49544692088696,-73.56329441070557,1715114842374,1715115134881
St-Denis / Ste-Catherine,Ville-Marie,45.51372291221464,-73.5603104531765,Wolfe / Robin,Ville-Marie,45.51959908817399,-73.56020073872969,1715116140625,1715116501298
de Maisonneuve / Mansfield (sud),Ville-Marie,45.502053864057466,-73.57346534729004,de Maisonneuve / Mansfield (sud),Ville-Marie,45.502053864057466,-73.57346534729004,1715120035329,1715120166530
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,Fullum / Ontario,Ville-Marie,45.5303174,-73.5548669,1715120753777,1715121807445
Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,de Bordeaux / de Bellechasse,Rosemont - La Petite-Patrie,45.54325917626278,-73.59154611825943,1715102596096,1715103680450
des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,de la Commune / King,Ville-Marie,45.49750375338383,-73.55284452438353,1715120220939,1715121215533
Mackay / René-Lévesque,Ville-Marie,45.49445745087875,-73.57411649085407,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),Ville-Marie,45.508204615051355,-73.56881439685822,1715121809669,1715122642271
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,Clark / Prince-Arthur,Le Plateau-Mont-Royal,45.513342512307055,-73.57301607728004,1715119669312,1715119947959
1ère avenue / Rosemont,Rosemont - La Petite-Patrie,45.54779995287998,-73.58486741781235,des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,1715109636230,1715110087396
CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.51401222645779,-73.56598667800426,Fullum / de Rouen,Ville-Marie,45.53225536243612,-73.55892024004788,1715128135274,1715128788989
André-Laurendeau / Rachel,Rosemont - La Petite-Patrie,45.54303187243879,-73.56256484985352,du Parc-Lafontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,1715131900548,1715132342500
Place Valois (Valois / Ontario),Mercier - Hochelaga-Maisonneuve,45.54714142711512,-73.54339510202408,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),Ville-Marie,45.508204615051355,-73.56881439685822,1715114527230,1715116060873
Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,Ste-Catherine / Union,Ville-Marie,45.50370387789841,-73.56941521167755,1715156255945,1715156574548
Gilford / de Brébeuf,Le Plateau-Mont-Royal,45.530870247773066,-73.58155757188797,Rivard / Mont-Royal,Le Plateau-Mont-Royal,45.52460802360213,-73.58266656610795,1715101272143,1715101591404
Drummond / des-Canadiens-de-Montréal,Ville-Marie,45.49676067752141,-73.57027635600843,Métro Georges-Vanier (St-Antoine / Canning),Le Sud-Ouest,45.4891,-73.57656,1715139155113,1715139508118
St-André / Ste-Catherine,Ville-Marie,45.516297540849614,-73.55801045894623,Faillon / St-Denis,Villeray—Saint-Michel—Parc-Extension,45.539890852781404,-73.62026989459991,1715117261902,1715118998941
Parc de la Confédération (Fielding / West Hill),Côte-des-Neiges - Notre-Dame-de-Grâce,45.471881993586074,-73.64002168178558,Métro Villa-Maria (de Monkland / Décarie),Côte-des-Neiges - Notre-Dame-de-Grâce,45.4789683985657,-73.61959934234618,1715130364599,1715131052644
Sherbrooke / Jeanne-d'Arc,Rosemont - La Petite-Patrie,45.55398156058887,-73.55496388156098,Sherbrooke / Jeanne-d'Arc,Rosemont - La Petite-Patrie,45.55398156058887,-73.55496388156098,1715110593663,1715112326307
Gilford / des Érables,Le Plateau-Mont-Royal,45.53728040418993,-73.57534691691399,Chambord / Gilford,Le Plateau-Mont-Royal,45.53149589691095,-73.58106877662067,1715105556478,1715105753444
Davaar / de la Côte-Ste-Catherine,Outremont,45.514379,-73.610871,de Gaspé / Beaubien,Rosemont - La Petite-Patrie,45.531957916826386,-73.60700100660324,1715114036359,1715115175468
Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,Peel / Notre-Dame,Ville-Marie,45.49544692088696,-73.56329441070557,1715122042882,1715122839372
de la Montagne / Notre-Dame,Le Sud-Ouest,45.492913379064625,-73.5646878182888,Métro Georges-Vanier (St-Antoine / Canning),Le Sud-Ouest,45.4891,-73.57656,1715124541029,1715125043260
Place Valois (Valois / Ontario),Mercier - Hochelaga-Maisonneuve,45.54714142711512,-73.54339510202408,Desjardins / Ontario,Mercier - Hochelaga-Maisonneuve,45.55118417872238,-73.54087114334106,1715149904810,1715150072084
