STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Waverly / Bernard,Le Plateau-Mont-Royal,45.52562443297396,-73.60413372516632,Hotel-de-Ville / du Mont-Royal,Le Plateau-Mont-Royal,45.522178004145694,-73.58460858464241,1727722772936,1727723388162
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883,1727725505432,1727727489824
University / Prince-Arthur,Ville-Marie,45.5074794530521,-73.57864737510681,Hotel-de-Ville / du Mont-Royal,Le Plateau-Mont-Royal,45.522178004145694,-73.58460858464241,1727737191870,1727737690552
de Gaspé / Beaubien,Rosemont - La Petite-Patrie,45.531957916826386,-73.60700100660324,Parc Pratt (Dunlop / Van Horne),Outremont,45.514918954061876,-73.61968517303467,1727747929257,1727748519620
9e avenue / Masson,Rosemont - La Petite-Patrie,45.54948994879926,-73.57327222824097,41e avenue / Rosemont,Rosemont - La Petite-Patrie,45.57178977666956,-73.56431499123573,1727733992701,1727734772878
Coloniale / Duluth,Le Plateau-Mont-Royal,45.51786873150825,-73.57842743396758,Aylmer / Sherbrooke,Le Plateau-Mont-Royal,45.50629456823703,-73.57282698154448,1727726095015,1727726559186
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,de Gaspé / Beaubien,Rosemont - La Petite-Patrie,45.531957916826386,-73.60700100660324,1727732740579,1727733222595
19e avenue / St-Zotique,Rosemont - La Petite-Patrie,45.56168275734862,-73.58564794063568,Métro St-Michel (Shaughnessy / St-Michel),Villeray—Saint-Michel—Parc-Extension,45.55897660298603,-73.59951764345168,1727745864574,1727746343281
de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,de la Commune / King,Ville-Marie,45.49750375338383,-73.55284452438353,1727727710654,1727740451257
Waverly / Bernard,Le Plateau-Mont-Royal,45.52562443297396,-73.60413372516632,Parc Pratt (Dunlop / Van Horne),Outremont,45.514918954061876,-73.61968517303467,1727555738770,1727556415752
Robert-Bourassa / René-Lévesque,Ville-Marie,45.502182909901194,-73.56825381517409,Joseph-Manseau / René-Levesque,Ville-Marie,45.491686521008035,-73.57682347297668,1727562171536,1727562504826
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,Marché Jean-Talon (Henri-Julien / Jean-Talon),Rosemont - La Petite-Patrie,45.53678525128436,-73.6148879583925,1727545960029,1727546900398
Wilderton  / Van Horne,Côte-des-Neiges - Notre-Dame-de-Grâce,45.51014162409143,-73.6247518658638,Villeneuve / du Parc,Le Plateau-Mont-Royal,45.518197623521424,-73.59239235520363,1727555600876,1727556215568
University / Prince-Arthur,Ville-Marie,45.5074794530521,-73.57864737510681,Villeneuve / du Parc,Le Plateau-Mont-Royal,45.518197623521424,-73.59239235520363,1727581521078,1727581771990
St-Dominique / de Bellechasse,Rosemont - La Petite-Patrie,45.52952466565309,-73.60488876700401,Durocher / Bernard,Outremont,45.52222528598142,-73.60668718814848,1727579501651,1727579742836
de St-Vallier / St-Zotique,Rosemont - La Petite-Patrie,45.536434338630336,-73.60783427975548,Métro Jean-Talon (Berri / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53900036432657,-73.6142510175705,1727560662393,1727560851719
Marché Jean-Talon (Henri-Julien / Jean-Talon),Rosemont - La Petite-Patrie,45.53678525128436,-73.6148879583925,St-Roch / Querbes,Villeray—Saint-Michel—Parc-Extension,45.53020744279929,-73.62907156348228,1727551678284,1727552266830
