STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Daniel-Johnson / Cartier O,Laval,45.54334371050831,-73.72530519962311,Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),Saint-Laurent,45.512843286755896,-73.67612421512604,1717601519706,1717604436459
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.532449016819825,-73.5847695171833,Boyer / St-Joseph,Le Plateau-Mont-Royal,45.529493172855894,-73.58450902629556,1717605391618,1717605516241
Marquette / du Mont-Royal,Le Plateau-Mont-Royal,45.53221791147474,-73.57543140649796,Mont-Royal / St-Denis,Le Plateau-Mont-Royal,45.52387117795268,-73.58307838439941,1717254628688,1717255001126
Ernest-Gendreau / du Mont-Royal,Rosemont - La Petite-Patrie,45.549713734001415,-73.56384828686714,Métro St-Michel (Shaughnessy / St-Michel),Villeray—Saint-Michel—Parc-Extension,45.55897660298603,-73.59951764345168,1717234637367,1717235232534
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,Querbes / Laurier,Outremont,45.517503062030734,-73.59790614807935,1716647455996,1716648413504
Cégep André-Laurendeau (Lapierre),LaSalle,45.43605512104547,-73.60577523708344,de l'Église / de Verdun,Verdun,45.46300108733155,-73.57156895217486,1716641363458,1716642514721
Mackay / Ste-Catherine,Ville-Marie,45.495774063803815,-73.57687845826149,Aylmer / Sherbrooke,Le Plateau-Mont-Royal,45.50629456823703,-73.57282698154448,1716648936551,1716649427505
Larivière / de Lorimier,Ville-Marie,45.5291345371163,-73.55923354625702,St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,1716636985484,1716637522531
CCI Outremont (Dollard / Ducharme),Outremont,45.520019102391636,-73.61890733242035,Sherbrooke / Jeanne-d'Arc,Rosemont - La Petite-Patrie,45.55398156058887,-73.55496388156098,1716654756514,1716658280018
Place du Commerce,Verdun,45.46714,-73.54259,Elgar / de l'Île-des-Sœurs,Verdun,45.45682318753668,-73.546804189682,1716496904811,1716497237783
Larivière / de Lorimier,Ville-Marie,45.5291345371163,-73.55923354625702,de Bordeaux / Mont-Royal,Le Plateau-Mont-Royal,45.53451201270128,-73.57283771038055,1716463046886,1716463357924
Drummond / Ste-Catherine,Ville-Marie,45.49861674293281,-73.5741600394249,Ste-Catherine / Union,Ville-Marie,45.50370387789841,-73.56941521167755,1716766193968,1716766509252
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.532449016819825,-73.5847695171833,Rivard / Mont-Royal,Le Plateau-Mont-Royal,45.52460802360213,-73.58266656610795,1716761312123,1716761763612
Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,St-Rémi / Ste-Émilie,Le Sud-Ouest,45.46976497412213,-73.58923405408859,1716755536552,1716758722175
Place du Commerce,Verdun,45.46714,-73.54259,Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883,1716830329573,1716831480220
