STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Marie-Anne / de Lorimier,Le Plateau-Mont-Royal,45.534028402081844,-73.57024937868117,Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,1723765804046,1723766189476
de Kent / de la Côte-des-Neiges,Côte-des-Neiges - Notre-Dame-de-Grâce,45.50144933057703,-73.63305062055588,Prince-Arthur / du Parc,Le Plateau-Mont-Royal,45.51044465753362,-73.5755842924118,1723778345737,1723780143887
Peel / Ottawa,Le Sud-Ouest,45.49419955357054,-73.55998456478119,4e avenue / de Verdun,Verdun,45.45686162938348,-73.57212341392369,1723781223420,1723782525085
St-André / Ste-Catherine,Ville-Marie,45.516297540849614,-73.55801045894623,de la Porte de Québec / St-André,Ville-Marie,45.51329411414168,-73.55057805776596,1723747509688,1723747682837
Marché Jean-Talon (Henri-Julien / Jean-Talon),Rosemont - La Petite-Patrie,45.53678525128436,-73.6148879583925,Bloomfield / Van Horne,Outremont,45.522745298216094,-73.61328139901161,1723749084179,1723750101045
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,St-Timothée / Robin,Ville-Marie,45.51863175803531,-73.56112986803055,1723756280818,1723756807898
de la Commune / Berri,Ville-Marie,45.51086,-73.54983,Wellington / de l'Église,Verdun,45.463112645131076,-73.56705610964127,1723773298671,1723775276836
St-Jacques / McGill,Ville-Marie,45.50139912055804,-73.56039762496947,Marché Maisonneuve,Mercier - Hochelaga-Maisonneuve,45.55321884238814,-73.53978216648102,1723759550958,1723761553894
Métro Vendôme (de Marlowe / de Maisonneuve),Côte-des-Neiges - Notre-Dame-de-Grâce,45.47393028235147,-73.60473453998564,Parc Georges St-Pierre (Oxford / Upper Lachine),Côte-des-Neiges - Notre-Dame-de-Grâce,45.46887995929811,-73.60943913459778,1723744441907,1723744700553
de Maisonneuve / Fullum,Ville-Marie,45.52797141659334,-73.54948371648788,Métro Mont-Royal (Utilités publiques / Rivard),Le Plateau-Mont-Royal,45.52423612093815,-73.58155220746994,1723772319892,1723774043564
Plessis / Ontario,Ville-Marie,45.523593057451045,-73.56109768152237,Métro Papineau (Dorion / De Maisonneuve),Ville-Marie,45.5238445756922,-73.55236601831166,1723781369352,1723781620827
de Gaspé / Beaubien,Rosemont - La Petite-Patrie,45.531957916826386,-73.60700100660324,Prince-Arthur / du Parc,Le Plateau-Mont-Royal,45.51044465753362,-73.5755842924118,1723771095467,1723772480104
Natatorium (LaSalle / Rolland),Verdun,45.4443505862464,-73.57542979723802,Natatorium (LaSalle / Rolland),Verdun,45.4443505862464,-73.57542979723802,1723747948196,1723748717248
