STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Marquette / du Mont-Royal,Le Plateau-Mont-Royal,45.53221791147474,-73.57543140649796,de Maisonneuve / Mansfield (nord),Ville-Marie,45.502386079583346,-73.57333794236183,1714397751988,1714399058023
St-Jacques / Richmond,Le Sud-Ouest,45.4906636488045,-73.57080727815628,St-Antoine / de la Montagne,Ville-Marie,45.495369835210354,-73.56859177350998,1713655590580,1713656175571
des Érables / Laurier,Le Plateau-Mont-Royal,45.538514913607656,-73.57769921422005,Clark / Ontario,Ville-Marie,45.51059890498207,-73.56692545115948,1713669601136,1713670712041
Métro Place Saint-Henri (St-Ferdinand / St-Jacques),Le Sud-Ouest,45.47728092665489,-73.58730420470238,Léa-Roback / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.471703687608354,-73.58268946409225,1713640258371,1713640634891
Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.532449016819825,-73.5847695171833,Henri-Julien / du Carmel,Le Plateau-Mont-Royal,45.52795093787009,-73.59502326697111,1713640553547,1713640994780
Sanguinet / de Maisonneuve,Ville-Marie,45.51340553558378,-73.56259435415267,Parc Benny (Benny / de Monkland),Côte-des-Neiges - Notre-Dame-de-Grâce,45.46693565237702,-73.63153114914894,1713684265854,1713686718299
Panet / Ste-Catherine,Ville-Marie,45.51999897796297,-73.5548883676529,Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108,1713639038229,1713640117475
Bloomfield / Van Horne,Outremont,45.522745298216094,-73.61328139901161,Vallières / St-Laurent,Le Plateau-Mont-Royal,45.518967223320054,-73.5836161673069,1713639395937,1713640111288
du Parc-Lafontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,des Carrières / Marquette,Rosemont - La Petite-Patrie,45.53857953787113,-73.58848571777344,1713649704530,1713650284033
Drolet / Beaubien,Rosemont - La Petite-Patrie,45.533348,-73.605834,Place des Festivals (du Président-Kennedy / de Bleury),Ville-Marie,45.50764392965887,-73.56932401657104,1714397068868,1714398361174
Peel / Notre-Dame,Ville-Marie,45.49544692088696,-73.56329441070557,St-Jacques / Gauvin,Ville-Marie,45.50065923264611,-73.5611384269032,1714391376190,1714391530929
Roy / St-Denis,Le Plateau-Mont-Royal,45.51908,-73.5727,Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,1714397841739,1714398459727
Milton / du Parc,Le Plateau-Mont-Royal,45.50936142835129,-73.57386365532875,St-Jacques / Gauvin,Ville-Marie,45.50065923264611,-73.5611384269032,1714387922929,1714388471100
Valois / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.54522973039872,-73.53725016117096,Clark / Ontario,Ville-Marie,45.51059890498207,-73.56692545115948,1714383568147,1714384937897
St-Dominique / du Mont-Royal,Le Plateau-Mont-Royal,45.52055405900748,-73.58585013080301,Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,1714403615716,1714404359141
Chambord / Beaubien,Rosemont - La Petite-Patrie,45.539900246044354,-73.59936207532883,Letourneux / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.55078357889704,-73.53409996037954,1714386411351,1714388031720
Parc Jeanne-Mance (du Mont-Royal / du Parc),Le Plateau-Mont-Royal,45.51689731423111,-73.58910799026489,University / Prince-Arthur,Le Plateau-Mont-Royal,45.5074794530521,-73.57864737510681,1714400414289,1714401038542
Duvernay / Charlevoix,Le Sud-Ouest,45.482097305112845,-73.57487753033638,St-Jacques / Gauvin,Ville-Marie,45.50065923264611,-73.5611384269032,1714407126950,1714408433912
de Maisonneuve / Aylmer (ouest),Ville-Marie,45.505173440423306,-73.5706517100334,Place des Festivals (du Président-Kennedy / de Bleury),Ville-Marie,45.50764392965887,-73.56932401657104,1714392290306,1714392382206
Nicolet / Sherbrooke,Mercier - Hochelaga-Maisonneuve,45.54969542033443,-73.55464696884155,Letourneux / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.55078357889704,-73.53409996037954,1714392704172,1714393265421
St-Dominique / Rachel,Le Plateau-Mont-Royal,45.518593,-73.581566,Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108,1714391559164,1714391709274
Ste-Catherine / St-Mathieu,Ville-Marie,45.49384690142783,-73.57917845249176,Notre-Dame  / St-Martin,Le Sud-Ouest,45.48830194643546,-73.56871783733366,1713649475494,1713649988806
Rachel / de Brébeuf,Le Plateau-Mont-Royal,45.526911494644025,-73.5727014299664,Maguire / Henri-Julien,Le Plateau-Mont-Royal,45.527041096087785,-73.59347056655677,1713634094022,1713634649515
Milton / du Parc,Le Plateau-Mont-Royal,45.50936142835129,-73.57386365532875,St-Hubert / Laurier,Le Plateau-Mont-Royal,45.52893724049854,-73.58786880970001,1713642914839,1713643958523
Chambord / Beaubien,Rosemont - La Petite-Patrie,45.539900246044354,-73.59936207532883,de Bordeaux / Masson,Le Plateau-Mont-Royal,45.53898439552301,-73.5824453830719,1713646708879,1713647111482
Centre ÉPIC (St-Zotique / 40e avenue),Rosemont - La Petite-Patrie,45.57414703721992,-73.57462137937546,Centre ÉPIC (St-Zotique / 40e avenue),Rosemont - La Petite-Patrie,45.57414703721992,-73.57462137937546,1713685393722,1713685411713
Métro Charlevoix (Charlevoix / Centre),Le Sud-Ouest,45.47840064366771,-73.56917751956644,Métro Charlevoix (Charlevoix / Centre),Le Sud-Ouest,45.47840064366771,-73.56917751956644,1713670391897,1713672324807
de Chambly / Rachel,Rosemont - La Petite-Patrie,45.54991069359101,-73.55826258659361,Jacques-Casault / Christophe-Colomb,Ahuntsic-Cartierville,45.551961779348346,-73.6303174495697,1713647178432,1713649517222
Notre-Dame  / St-Martin,Le Sud-Ouest,45.48830194643546,-73.56871783733366,Fortune / Wellington,Le Sud-Ouest,45.477923,-73.559038,1714403042911,1714403600032
Boyer / St-Joseph,Le Plateau-Mont-Royal,45.529493172855894,-73.58450902629556,de Gaspé / Fairmount,Le Plateau-Mont-Royal,45.52557815939422,-73.59285570681095,1714391016385,1714391295642
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),Rosemont - La Petite-Patrie,45.55151193681962,-73.58207792043686,10e avenue / Masson,Rosemont - La Petite-Patrie,45.55037651450808,-73.57373356819151,1714399588131,1714399755027
Louis-Hémon / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.5517742671765,-73.60347837231528,Gilford / des Érables,Le Plateau-Mont-Royal,45.53728040418993,-73.57534691691399,1714389359477,1714390081880
Jeanne-Mance / René-Lévesque,Ville-Marie,45.5063713381299,-73.5642009973526,Clark / Ontario,Ville-Marie,45.51059890498207,-73.56692545115948,1714399643362,1714399833000
Bernard / Jeanne-Mance,Le Plateau-Mont-Royal,45.52428310031213,-73.6049484461546,Place des Festivals (du Président-Kennedy / de Bleury),Ville-Marie,45.50764392965887,-73.56932401657104,1714394876908,1714395551042
Clark / Laurier,Le Plateau-Mont-Royal,45.522583792261266,-73.59361327255101,Christophe-Colomb / St-Joseph,Le Plateau-Mont-Royal,45.53036486555959,-73.58439266681671,1714400691221,1714401306437
Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),Rosemont - La Petite-Patrie,45.55151193681962,-73.58207792043686,Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50631445605528,-73.55967122894072,1714395111755,1714396535074
Beaudry / Sherbrooke,Ville-Marie,45.52303493310712,-73.56539458036421,Beaudry / Sherbrooke,Ville-Marie,45.52303493310712,-73.56539458036421,1713649476847,1713649677040
