STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Clark / Prince-Arthur,Le Plateau-Mont-Royal,45.513342512307055,-73.57301607728004,University / Prince-Arthur,Ville-Marie,45.5074794530521,-73.57864737510681,1731186681018,1731186929168
1ère avenue / St-Zotique,Rosemont - La Petite-Patrie,45.551916701344936,-73.59366238117218,9e avenue / Masson,Rosemont - La Petite-Patrie,45.54948994879926,-73.57327222824097,1731185327506,1731185886232
Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308,Henri-Julien / Laurier,Le Plateau-Mont-Royal,45.52574657625029,-73.59033644199371,1731363276969,1731363827481
Richardson / Montmorency,Le Sud-Ouest,45.484966061164755,-73.56032252311707,William / Robert-Bourassa,Le Sud-Ouest,45.49716534003792,-73.55933010578154,1731360188397,1731361019170
St-André /  Cherrier,Le Plateau-Mont-Royal,45.52050169308784,-73.56770128011703,Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,1731353705820,1731354012057
Roy / St-André,Le Plateau-Mont-Royal,45.52161742271569,-73.57037329677041,Sanguinet / de Maisonneuve,Ville-Marie,45.51344071816516,-73.56261849403381,1731353357672,1731353725940
de Maisonneuve / Mackay,Ville-Marie,45.49652610927994,-73.5787707567215,Métro Vendôme (de Marlowe / de Maisonneuve),Côte-des-Neiges - Notre-Dame-de-Grâce,45.47393028235147,-73.60473453998564,1731383226661,1731383925268
Métro Beaubien (de St-Vallier / Beaubien),Rosemont - La Petite-Patrie,45.53478444274838,-73.60463261604308,St-Dominique / St-Zotique,Rosemont - La Petite-Patrie,45.53226461018495,-73.6110632121563,1731365941600,1731366238409
Berri / Cherrier,Le Plateau-Mont-Royal,45.519266156911335,-73.5692971944809,Calixa-Lavallée / Sherbrooke,Le Plateau-Mont-Royal,45.52479,-73.56545,1731347646623,1731347885279
Gauthier / Parthenais,Le Plateau-Mont-Royal,45.53292625574653,-73.56377989053726,Sanguinet / de Maisonneuve,Ville-Marie,45.51344071816516,-73.56261849403381,1731366989805,1731367692311
de Monkland / Girouard,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47710675189806,-73.6214379966259,Métro Vendôme (de Marlowe / de Maisonneuve),Côte-des-Neiges - Notre-Dame-de-Grâce,45.47393028235147,-73.60473453998564,1731382073571,1731382448287
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.554373399819674,-73.55137467384337,Letourneux / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.55078357889704,-73.53409996037954,1731355117853,1731355495395
Waverly / Van Horne,Le Plateau-Mont-Royal,45.527363,-73.607723,St-Dominique / St-Viateur Nord,Le Plateau-Mont-Royal,45.526967994427125,-73.59916895627975,1731348163271,1731348394638
