STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784,Vallières / St-Laurent,Le Plateau-Mont-Royal,45.518967223320054,-73.5836161673069,1720457655014,1720458172540
Wolfe / Robin,Ville-Marie,45.51959908817399,-73.56020073872969,La Fontaine / Alexandre-de-Sève,Ville-Marie,45.52330366033427,-73.55799973011017,1720445420299,1720445555381
Duvernay / Charlevoix,Le Sud-Ouest,45.482097305112845,-73.57487753033638,St-Antoine / de la Montagne,Ville-Marie,45.495369835210354,-73.56859177350998,1720458362485,1720459336026
Léa-Roback / Sir-Georges-Etienne-Cartier,Le Sud-Ouest,45.471703687608354,-73.58268946409225,Notre-Dame-de-Grâce / Décarie,Côte-des-Neiges - Notre-Dame-de-Grâce,45.477332647079656,-73.61529976129532,1720436486516,1720437774787
Ste-Catherine / Union,Ville-Marie,45.50370387789841,-73.56941521167755,Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,1720447714631,1720447888278
Boyer / Everett,Villeray—Saint-Michel—Parc-Extension,45.54310243053054,-73.61607524188003,Cartier / Masson,Le Plateau-Mont-Royal,45.5380207402854,-73.58352363109587,1720438257972,1720439041962
St-Dominique / Rachel,Le Plateau-Mont-Royal,45.51861160491394,-73.58156056457119,Parc Jeanne-Mance (monument sir George-Étienne-Cartier),Le Plateau-Mont-Royal,45.51487490356938,-73.58486406505108,1720444864174,1720445818377
McGill / Place d'Youville,Ville-Marie,45.500014581102505,-73.55625258141116,St-Antoine / de la Montagne,Ville-Marie,45.495369835210354,-73.56859177350998,1720447885097,1720448541383
Aylmer / Sherbrooke,Le Plateau-Mont-Royal,45.50629456823703,-73.57282698154448,Victoria / de Maisonneuve,Westmount,45.47742856483265,-73.60016942024231,1720441398759,1720442703717
de Chambly / Rachel,Rosemont - La Petite-Patrie,45.54991069359101,-73.55826258659361,Letourneux / Ste-Catherine,Mercier - Hochelaga-Maisonneuve,45.55078357889704,-73.53409996037954,1720439851363,1720440368354
Milton / du Parc,Le Plateau-Mont-Royal,45.50936142835129,-73.57386365532875,Place des Festivals (du Président-Kennedy / de Bleury),Ville-Marie,45.50764392965887,-73.56932401657104,1720441226798,1720441408191
Smith / Peel,Le Sud-Ouest,45.49276061084002,-73.55641052126883,Métro Charlevoix (Charlevoix / Centre),Le Sud-Ouest,45.47840064366771,-73.56917751956644,1720443437575,1720443988751
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50631445605528,-73.55967122894072,1720442712985,1720443307126
Parc Père-Marquette (Chambord / Rosemont),Rosemont - La Petite-Patrie,45.537087833013324,-73.59321847558022,St-Grégoire / Christophe-Colomb,Le Plateau-Mont-Royal,45.53255611409675,-73.58993947505951,1720454828135,1720455053870
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,Vallières / St-Laurent,Le Plateau-Mont-Royal,45.518967223320054,-73.5836161673069,1720453631336,1720453729354
Fullum / Terrasse Mercure,Le Plateau-Mont-Royal,45.535541603465234,-73.56593906879425,Berri / Rachel,Le Plateau-Mont-Royal,45.52275023118295,-73.57724860310555,1720453408139,1720453829504
du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,Waverly / Bernard,Le Plateau-Mont-Royal,45.52562443297396,-73.60413372516632,1720453517275,1720453957115
CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Côte-des-Neiges - Notre-Dame-de-Grâce,45.50398168549117,-73.62283945083618,Calixa-Lavallée / Sherbrooke,Le Plateau-Mont-Royal,45.52479,-73.56545,1720459039714,1720460485311
Roy / St-André,Le Plateau-Mont-Royal,45.521564270906616,-73.57036739587784,Métro Peel (de Maisonneuve / Stanley),Ville-Marie,45.50038,-73.57507,1720440644481,1720442123628
de l'Hôtel-de-Ville / Villeneuve,Le Plateau-Mont-Royal,45.52348082760688,-73.58732756238169,de Maisonneuve / de Bleury,Ville-Marie,45.507038862243604,-73.56912677500077,1720440019300,1720440544643
Jeanne-Mance / René-Lévesque,Ville-Marie,45.5063713381299,-73.5642009973526,St-Jacques / McGill,Ville-Marie,45.50139912055804,-73.56039762496947,1720669871661,1720670211740
Jacques-Casault / Christophe-Colomb,Ahuntsic-Cartierville,45.551961779348346,-73.6303174495697,Boyer / Jean-Talon,Rosemont - La Petite-Patrie,45.541569834507,-73.61250426627521,1720652647578,1720653371108
