STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Chabot / du Mont-Royal,Le Plateau-Mont-Royal,45.53413436610844,-73.57352435588837,Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,1720811308237,1720813036892
de la Roche / de Bellechasse,Rosemont - La Petite-Patrie,45.53718135927993,-73.59750330448149,Bloomfield / Bernard,Outremont,45.520338193708305,-73.60775470733641,1720822202923,1720822838240
Fullum / Ste-Catherine,Ville-Marie,45.527137816431285,-73.54804444319598,André-Laurendeau / Rachel,Rosemont - La Petite-Patrie,45.54303187243879,-73.56256484985352,1720812510799,1720813181169
Métro Beaubien (de Chateaubriand / Beaubien),Rosemont - La Petite-Patrie,45.5353599615622,-73.60363483428955,Boyer / Rosemont,Rosemont - La Petite-Patrie,45.53409866804061,-73.59553456306458,1720567271032,1720567532081
Parthenais / du Mont-Royal,Le Plateau-Mont-Royal,45.53640396516409,-73.57141345739365,de Mentana / Marie-Anne,Le Plateau-Mont-Royal,45.526026565221414,-73.57785880565643,1719486924751,1719487257087
de Gaspé / Villeray,Villeray—Saint-Michel—Parc-Extension,45.53888723230076,-73.62390697002411,Métro Jarry (Lajeunesse / Jarry),Villeray—Saint-Michel—Parc-Extension,45.54355974189168,-73.62777203321457,1720045938353,1720046126878
Mansfield / Sherbrooke,Ville-Marie,45.50301533529815,-73.5751303658617,Shearer / Centre,Le Sud-Ouest,45.4828250990486,-73.56206325352105,1720034141463,1720035286354
Gauthier / Parthenais,Le Plateau-Mont-Royal,45.53292625574653,-73.56377989053726,St-André / Ontario,Ville-Marie,45.51889,-73.56353,1720005399892,1720005786804
de l'Hotel-de-Ville / Ontario,Ville-Marie,45.51374520222444,-73.56666326522826,Cathcart / McGill College,Ville-Marie,45.501187681489775,-73.57045487814501,1720010241134,1720010876202
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,Cartier / St-Joseph,Le Plateau-Mont-Royal,45.53582823686429,-73.57869029045105,1719011239683,1719011482908
McCulloch / de la Côte Ste-Catherine,Outremont,45.51577505385328,-73.60060930252075,Drummond / des-Canadiens-de-Montréal,Ville-Marie,45.49676067752141,-73.57027635600843,1721392993130,1721393857045
de Monkland / Girouard,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47710675189806,-73.6214379966259,Jeanne-Mance / René-Lévesque,Ville-Marie,45.5063713381299,-73.5642009973526,1721390635523,1721392090231
Marie-Anne / Papineau,Le Plateau-Mont-Royal,45.53176697148175,-73.5724139213562,Lajeunesse / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54218173507584,-73.62268656492233,1721406727239,1721408191028
de Bordeaux / du Mont-Royal,Le Plateau-Mont-Royal,45.53451201270128,-73.57283771038055,Ball / Bloomfield,Villeray—Saint-Michel—Parc-Extension,45.529996997063385,-73.63287091255188,1721395314333,1721397800466
de l'Hotel-de-Ville / Ontario,Ville-Marie,45.51374520222444,-73.56666326522826,Bourget / St-Jacques,Le Sud-Ouest,45.48067368593179,-73.58351558446884,1721407205943,1721408134768
de Maisonneuve / Aylmer (est),Ville-Marie,45.50538591756765,-73.5704317688942,St-André / Ontario,Ville-Marie,45.51889,-73.56353,1724618709278,1724619245619
Métro Jarry (Lajeunesse / Jarry),Villeray—Saint-Michel—Parc-Extension,45.54355974189168,-73.62777203321457,Métro Jarry (Lajeunesse / Jarry),Villeray—Saint-Michel—Parc-Extension,45.54355974189168,-73.62777203321457,1724606461991,1724607605765
de Léry / Sherbrooke,Mercier - Hochelaga-Maisonneuve,45.54099971663243,-73.55826258659361,Bourbonnière / du Mont-Royal,Rosemont - La Petite-Patrie,45.55358456339093,-73.56052905321121,1724636126976,1724636577198
Regina / de Verdun,Verdun,45.46729397908692,-73.57081098485651,Turgeon / Notre-Dame,Le Sud-Ouest,45.478888528072076,-73.58198940753937,1724616583534,1724617457194
d'Iberville / Fleury,Ahuntsic-Cartierville,45.575431237891664,-73.64741921424866,Lajeunesse / Villeray,Villeray—Saint-Michel—Parc-Extension,45.54218173507584,-73.62268656492233,1724613070407,1724615701502
Mackay / Ste-Catherine,Ville-Marie,45.495774063803815,-73.57687845826149,Ste-Catherine / Towers,Ville-Marie,45.49228068089086,-73.58096480369566,1724638461699,1724638768206
St-Antoine / St-François-Xavier,Ville-Marie,45.5045770667804,-73.55918392539024,Clanranald / de la Côte-St-Luc,Côte-des-Neiges - Notre-Dame-de-Grâce,45.47900836315578,-73.62692713737488,1724650675842,1724652946849
Parc Kirkland (des Érables / Boyer),Lachine,45.44606092178209,-73.65079946815968,Parc Kirkland (des Érables / Boyer),Lachine,45.44606092178209,-73.65079946815968,1724637343241,1724637350010
St-Jacques / St-Laurent,Ville-Marie,45.50644464920572,-73.55648696422577,Métro Place-d'Armes (Viger / St-Urbain),Ville-Marie,45.50631445605528,-73.55967122894072,1716757576735,1716757696124
1ère avenue / Rosemont,Rosemont - La Petite-Patrie,45.54779995287998,-73.58486741781235,Parc du Pélican (1ere Ave / Masson),Rosemont - La Petite-Patrie,45.54518840394769,-73.57644259929657,1717370186548,1717370394805
Duluth / de l'Esplanade,Le Plateau-Mont-Royal,45.515132275425785,-73.58105599880219,St-Alexandre / Viger,Ville-Marie,45.50287438291294,-73.5626620799303,1717357660976,1717358208984
Laval / du Mont-Royal,Le Plateau-Mont-Royal,45.5223645775784,-73.58414590358734,Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),Outremont,45.5102725432849,-73.61140972936482,1717351933448,1717353136504
Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499,La Fontaine / Alexandre-de-Sève,Ville-Marie,45.52330366033427,-73.55799973011017,1717364207512,1717365722184
Métro Édouard-Montpetit (du Mont-Royal / Vincent-d'Indy),Outremont,45.5102725432849,-73.61140972936482,Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48952522221574,-73.5844581949641,1717191573289,1717193434947
