STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Curé-Poirier / Joliette,Longueuil,45.520341697849844,-73.48791999746027,Cégep Édouard-Montpetit (de Normandie),Longueuil,45.53724605357659,-73.49498215598032,1717874599269,1717875449856
de Kent / de la Côte-des-Neiges,Côte-des-Neiges - Notre-Dame-de-Grâce,45.50144933057703,-73.63305062055588,CHU Ste-Justine (de la Côte Ste-Catherine / Hudson),Côte-des-Neiges - Notre-Dame-de-Grâce,45.50398168549117,-73.62283945083618,1717878297940,1717878664419
St-Hubert / Laurier,Le Plateau-Mont-Royal,45.52893724049854,-73.58786880970001,Maguire / St-Laurent,Le Plateau-Mont-Royal,45.524628485592636,-73.5958108305931,1717907304339,1717907573929
St-André / Ste-Catherine,Ville-Marie,45.516297540849614,-73.55801045894623,City Councillors / du President-Kennedy,Ville-Marie,45.50625103256782,-73.57139065861702,1717866652448,1717867226853
La Fontaine / Alexandre-de-Sève,Ville-Marie,45.52330366033427,-73.55799973011017,City Councillors / du President-Kennedy,Ville-Marie,45.50625103256782,-73.57139065861702,1717889720166,1717890255674
Métro Monk (Allard / Beaulieu),Le Sud-Ouest,45.451030919298056,-73.5939010977745,Monk / de Biencourt,Le Sud-Ouest,45.458663192410306,-73.59602272510529,1717887924676,1717888337891
de la Roche / Everett,Villeray—Saint-Michel—Parc-Extension,45.544867,-73.614841,Parc Lalancette (de Rouen / Valois),Mercier - Hochelaga-Maisonneuve,45.54814504700217,-73.5471260547638,1717895858424,1717898386751
Georges-Vanier / Notre-Dame,Le Sud-Ouest,45.485047979822774,-73.5719633102417,Murray / Wellington,Le Sud-Ouest,45.49225247724067,-73.55850666761398,1717866710308,1717867436244
Duke / Nazareth,Ville-Marie,45.49572236030835,-73.55461344122887,Charles-Biddle / Atwater,Le Sud-Ouest,45.47913738100108,-73.57514977455139,1721662963890,1721663796756
Sewell / Roy,Le Plateau-Mont-Royal,45.51467743947122,-73.57659816741943,Parc Howard (de l'Épée / de Liège),Villeray—Saint-Michel—Parc-Extension,45.533376932033164,-73.64228380847635,1717875985161,1717877293978
Bernard / Jeanne-Mance,Le Plateau-Mont-Royal,45.52428310031213,-73.6049484461546,de Mentana / Marie-Anne,Le Plateau-Mont-Royal,45.526026565221414,-73.57785880565643,1717877819078,1717878558469
