STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Métro Frontenac (Ontario / du Havre),Ville-Marie,45.533705987798946,-73.55217933654784,Desjardins / Ontario,Mercier - Hochelaga-Maisonneuve,45.55118417872238,-73.54087114334106,1723660901731,1723661638935
de Kent / de la Côte-des-Neiges,Côte-des-Neiges - Notre-Dame-de-Grâce,45.50144933057703,-73.63305062055588,Villeneuve / du Parc,Le Plateau-Mont-Royal,45.518197623521424,-73.59239235520363,1723657333290,1723658217290
Montcalm / Ontario,Ville-Marie,45.52110494530867,-73.56229394674301,Fullum / Ontario,Ville-Marie,45.5303174,-73.5548669,1723666542176,1723666873773
Square-Victoria (Viger / du Square-Victoria),Ville-Marie,45.50208503935104,-73.56294138360681,de la Commune / King,Ville-Marie,45.49750375338383,-73.55284452438353,1723678953036,1723679227448
Métro Longueuil - Université de Sherbrooke (du Terminus),Longueuil,45.5233308452134,-73.52013658267424,Logan / Lafayette,Longueuil,45.51654502289009,-73.50663459861607,1723687746384,1723689070447
Wellington / Gordon,Verdun,45.46115406449117,-73.56709241867065,de l'Église / Bannantyne,Verdun,45.4632535358533,-73.57587933540344,1723661775192,1723662167599
Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,Métro Monk (Allard / Briand),Le Sud-Ouest,45.45133291842274,-73.59250903129578,1723665648966,1723667901599
de l'Église / Bannantyne,Verdun,45.4632535358533,-73.57587933540344,de l'Église / de Verdun,Verdun,45.46300108733155,-73.57156895217486,1723677081799,1723677654568
Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971,Clark / Prince-Arthur,Le Plateau-Mont-Royal,45.513342512307055,-73.57301607728004,1723658301665,1723658482729
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,Clark / Prince-Arthur,Le Plateau-Mont-Royal,45.513342512307055,-73.57301607728004,1723656938632,1723657422548
de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,Bourgeoys / Favard,Le Sud-Ouest,45.47993042065731,-73.55592101812363,1723669876849,1723670708932
BAnQ (Berri),Ville-Marie,45.51601387670667,-73.56291957199574,St-Dominique / Rachel,Le Plateau-Mont-Royal,45.51861160491394,-73.58156056457119,1723673465024,1723673931001
de la Commune / Berri,Ville-Marie,45.51086,-73.54983,Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.554373399819674,-73.55137467384337,1723678181376,1723680306165
Guy / Sainte-Catherine,Ville-Marie,45.49497512853125,-73.57777043248461,St-Nicolas / Place d'Youville,Ville-Marie,45.501966859101564,-73.55515256524086,1723693870516,1723694621604
Métro Jean-Talon (Berri / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53900036432657,-73.6142510175705,Métro Jean-Talon (Berri / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53900036432657,-73.6142510175705,1723670578774,1723670604558
de l'Hôtel-de-Ville / Roy,Le Plateau-Mont-Royal,45.51733075399989,-73.57449866831303,Fullum / Sherbrooke,Le Plateau-Mont-Royal,45.53378566312351,-73.56228053569794,1723688256411,1723689099635
Argyle / Bannantyne,Verdun,45.453318765468914,-73.5767751932144,de l'Église / Bannantyne,Verdun,45.4632535358533,-73.57587933540344,1723675131278,1723675434667
Guy / Sainte-Catherine,Ville-Marie,45.49497512853125,-73.57777043248461,Tupper / du Fort,Ville-Marie,45.491202175002506,-73.58074486255646,1723683121847,1723683400877
d'Orléans / Masson,Rosemont - La Petite-Patrie,45.557192,-73.569847,Parc Maisonneuve (Viau / Sherbrooke),Rosemont - La Petite-Patrie,45.56493679334249,-73.5555911064148,1723678055011,1723679715859
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,Marmier / St-Denis,Rosemont - La Petite-Patrie,45.53080495407925,-73.59839648008347,1723660853363,1723661070847
Du Quesne / de Marseille,Mercier - Hochelaga-Maisonneuve,45.575812361972055,-73.54123055934906,Métro Radisson (Sherbrooke / des Groseilliers),Mercier - Hochelaga-Maisonneuve,45.58917500418707,-73.53965610265732,1723678254713,1723678807661
de la Commune / Berri,Ville-Marie,45.51086,-73.54983,St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,1722531904657,1722532298510
Jean Langlois / Fullum,Ville-Marie,45.526499983000186,-73.54575277422555,Métro Radisson (Sherbrooke / des Groseilliers),Mercier - Hochelaga-Maisonneuve,45.58917500418707,-73.53965610265732,1722566705447,1722568879838
