STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Drolet / Marie-Anne,Le Plateau-Mont-Royal,45.522402573414084,-73.58117669820786,Laurier / de Brébeuf,Le Plateau-Mont-Royal,45.532449016819825,-73.5847695171833,1727892632947,1727893232862
Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,1727892805582,1727893044684
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,1727888528182,1727888761677
des Érables / Beaubien,Rosemont - La Petite-Patrie,45.54614641841041,-73.59369993209839,Chabot / du Mont-Royal,Le Plateau-Mont-Royal,45.53413436610844,-73.57352435588837,1727905656130,1727906305534
Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,Poupart / Logan,Ville-Marie,45.52997432204594,-73.54900679552884,1727920548926,1727921501672
Berri / de Maisonneuve,Ville-Marie,45.515313505702075,-73.56135049208204,Guizot / St-Laurent,Villeray—Saint-Michel—Parc-Extension,45.53968044327973,-73.63450437784195,1727892511746,1727893660901
Richmond / des Bassins,Le Sud-Ouest,45.48752158511353,-73.56500297784805,Drummond / Ste-Catherine,Ville-Marie,45.49861674293281,-73.5741600394249,1727903713487,1727904276854
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.51401222645779,-73.56598667800426,1727889333434,1727889874290
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,Marquette / du Mont-Royal,Le Plateau-Mont-Royal,45.53221791147474,-73.57543140649796,1727918277870,1727919228019
Laval / Duluth,Le Plateau-Mont-Royal,45.519192617838605,-73.57715926134915,Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,1727893438404,1727894460155
Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,U. Concordia - Campus Loyola (Sherbrooke / West Broadway),Côte-des-Neiges - Notre-Dame-de-Grâce,45.45750908083069,-73.6394852399826,1727888017768,1727889530900
Richmond / des Bassins,Le Sud-Ouest,45.48752158511353,-73.56500297784805,Parc Atwater (Saint-Charles),Le Sud-Ouest,45.477300883436854,-73.57314472410508,1727903481100,1727903885353
Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,1727897240775,1727898690851
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50934693918775,-73.57122302055359,CÉGEP du Vieux-Montréal (Ontario / de l'Hôtel-de-Ville),Ville-Marie,45.51401222645779,-73.56598667800426,1727919456426,1727919767109
Berri / Cherrier,Le Plateau-Mont-Royal,45.519266156911335,-73.5692971944809,Sherbrooke / Frontenac,Ville-Marie,45.53673221553339,-73.560796189131,1727896187229,1727896773589
Mackay / de Maisonneuve,Ville-Marie,45.496840189747,-73.5792407642475,des Pins / St-Laurent,Le Plateau-Mont-Royal,45.51522812881499,-73.5750961303711,1727900777129,1727901728603
Berri / Cherrier,Le Plateau-Mont-Royal,45.519266156911335,-73.5692971944809,Émile-Duployé / Sherbrooke,Le Plateau-Mont-Royal,45.52719536319051,-73.5645255446434,1727895629037,1727895923883
Chomedey / de Maisonneuve,Ville-Marie,45.491750449903954,-73.58394473791122,Redfern / Ste-Catherine,Westmount,45.48324938538366,-73.59100565314293,1727893151482,1727893494001
