STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
St-Roch / Querbes,Villeray—Saint-Michel—Parc-Extension,45.53020744279929,-73.62907156348228,Durocher / Beaumont,Villeray—Saint-Michel—Parc-Extension,45.52799772330074,-73.61919969320297,1728576744278,1728576982527
Place Ville-Marie (Robert-Bourassa / René-Lévesque),Ville-Marie,45.502182909901194,-73.56825381517409,Montcalm / de Maisonneuve,Ville-Marie,45.519131967116216,-73.55788965214742,1728575741639,1728576337509
Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971,Union / Ste-Catherine,Ville-Marie,45.504027213143104,-73.56970220804214,1728567847981,1728568117368
Métro Vendôme (de Marlowe / de Maisonneuve),Côte-des-Neiges - Notre-Dame-de-Grâce,45.47393028235147,-73.60473453998564,Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499,1728561571782,1728562732641
de la Roche / Bélanger,Rosemont - La Petite-Patrie,45.54159135681213,-73.60757953489156,de Lanaudière / Marie-Anne,Le Plateau-Mont-Royal,45.52932643090091,-73.57480645179749,1728555252050,1728556011803
Coloniale / Duluth,Le Plateau-Mont-Royal,45.51786873150825,-73.57842743396758,Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,1728564066791,1728564719422
Lincoln / St-Mathieu,Ville-Marie,45.49503704949293,-73.58157634735107,Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516,1728553719752,1728554299466
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,Stanley / Sherbrooke,Ville-Marie,45.50105732321463,-73.57722634080346,1728568374797,1728569107117
d'Orléans / Masson,Rosemont - La Petite-Patrie,45.557192,-73.569847,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1728579091346,1728580564089
St-Urbain / Laurier,Le Plateau-Mont-Royal,45.52164617544124,-73.59366774559021,Milton / Durocher,Le Plateau-Mont-Royal,45.508140959417744,-73.57492983341217,1728568083508,1728568694500
de Maisonneuve / Fullum,Ville-Marie,45.52797141659334,-73.54948371648788,Montcalm / de Maisonneuve,Ville-Marie,45.519131967116216,-73.55788965214742,1728579215229,1728579622416
Molson / Beaubien,Rosemont - La Petite-Patrie,45.54977750895228,-73.59132108093945,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1728564062282,1728565650863
19e avenue / St-Zotique,Rosemont - La Petite-Patrie,45.56168275734862,-73.58564794063568,Stanley / Sherbrooke,Ville-Marie,45.50105732321463,-73.57722634080346,1728559445900,1728562122069
Métro Jean-Talon (Berri / Jean-Talon),Villeray—Saint-Michel—Parc-Extension,45.53900036432657,-73.6142510175705,Parc Hébert (Colbert / Provencher),Saint-Léonard,45.57237805962001,-73.59370462596415,1728563250462,1728564462210
de Bordeaux / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.54975479298636,-73.60556602478027,Boyer / St-Zotique,Rosemont - La Petite-Patrie,45.53866220045916,-73.60580742359161,1728563444856,1728564614166
Parc Sauvé (Balzac / de Bayonne),Montréal-Nord,45.598880374710674,-73.63657951360437,Langelier / Marie-Victorin,Montréal-Nord,45.61451982045293,-73.6118745803833,1728553918731,1728554696701
Robin / St-Timothée,Ville-Marie,45.51862424058306,-73.56129348278046,Square Viger (Berri / Viger),Ville-Marie,45.5121682576952,-73.55481594800949,1728565254450,1728565569417
Jean Langlois / Fullum,Ville-Marie,45.526499983000186,-73.54575277422555,Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516,1728566108404,1728566964265
