STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Melville / de Maisonneuve,Westmount,45.48184019359366,-73.59537899494171,Victoria / de Maisonneuve,Westmount,45.47742856483265,-73.60016942024231,1727810506168,1727810832375
Hutchison / Beaubien,Rosemont - La Petite-Patrie,45.52605851018324,-73.61296892166138,Dunkirk / Laird,Mont-Royal,45.51588782124145,-73.6423122882843,1727839563858,1727841494675
Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.48295816149219,-73.57975836854166,Notre-Dame / St-Martin,Le Sud-Ouest,45.48830194643546,-73.56871783733366,1727828360028,1727828709080
McGill / des Récollets,Ville-Marie,45.5008091986628,-73.55894923210143,du Séminaire / de la Montagne,Le Sud-Ouest,45.49210581803197,-73.56246560811996,1727828210161,1727828632559
de Champlain / Ste-Catherine,Ville-Marie,45.52171703048863,-73.55293308672117,Cartier / Masson,Le Plateau-Mont-Royal,45.5380207402854,-73.58352363109587,1727813414910,1727814292201
Canning / Notre-Dame,Le Sud-Ouest,45.486318644010225,-73.5702332854271,du Séminaire / de la Montagne,Le Sud-Ouest,45.49210581803197,-73.56246560811996,1727826604534,1727826881101
du Champ-de-Mars / Gosford,Ville-Marie,45.50965520472071,-73.55400860309601,Plessis / René-Lévesque,Ville-Marie,45.51937504116866,-73.55190977454185,1727810624469,1727811048755
Beaudry / Sherbrooke,Ville-Marie,45.52303493310712,-73.56539458036421,Calixa-Lavallée / Sherbrooke,Le Plateau-Mont-Royal,45.52479,-73.56545,1727814709099,1727816475063
Parc Howard (de l'Épée / de Liège),Villeray—Saint-Michel—Parc-Extension,45.533376932033164,-73.64228380847635,Graham / Kindersley,Mont-Royal,45.514080696641386,-73.64694982767105,1727808361651,1727809187281
Notre-Dame / Gauvin,Ville-Marie,45.49997974915214,-73.56027960777283,Notre-Dame / Gauvin,Ville-Marie,45.49997974915214,-73.56027960777283,1727812688342,1727813410306
de Bellechasse / de Lanaudière,Rosemont - La Petite-Patrie,45.539306918976,-73.59521873295307,Maguire / Henri-Julien,Le Plateau-Mont-Royal,45.527041096087785,-73.59347056655677,1727827569192,1727828175393
Redfern / Ste-Catherine,Westmount,45.48324938538366,-73.59100565314293,Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48948092966191,-73.58455628156662,1727823287446,1727823654720
Bernard / Jeanne-Mance,Le Plateau-Mont-Royal,45.52428310031213,-73.6049484461546,de l'Esplanade / Villeneuve,Le Plateau-Mont-Royal,45.51943184213857,-73.59095953859651,1727828008106,1727828517242
Parc Aimé-Léonard (Gouin / Ste-Gertrude),Montréal-Nord,45.60835820969716,-73.63850623369217,Parc Aimé-Léonard (Gouin / Ste-Gertrude),Montréal-Nord,45.60835820969716,-73.63850623369217,1727809472309,1727812047751
Melville / de Maisonneuve,Westmount,45.48184019359366,-73.59537899494171,Melville / de Maisonneuve,Westmount,45.48184019359366,-73.59537899494171,1727807656906,1727807711623
Union / Ste-Catherine,Ville-Marie,45.504027213143104,-73.56970220804214,du Séminaire / de la Montagne,Le Sud-Ouest,45.49210581803197,-73.56246560811996,1727818012657,1727818648146
Métro Lionel-Groulx (St-Jacques / Atwater),Le Sud-Ouest,45.48295816149219,-73.57975836854166,Fortune / Wellington,Le Sud-Ouest,45.477923,-73.559038,1727816455056,1727817205219
