STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
St-Laurent / Pl. du Marché,Ville-Marie,45.50928960913111,-73.56241598725319,St-Antoine / Jean-Paul Riopelle,Ville-Marie,45.502939709023714,-73.56064036488532,1712780277502,1712780582127
Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,de l'Hôtel-de-Ville / Rachel,Le Plateau-Mont-Royal,45.51989655507833,-73.58010649681091,1712803014240,1712803526165
Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,Aylwin / Ontario,Mercier - Hochelaga-Maisonneuve,45.544290485374304,-73.54523241519928,1712785759874,1712786536138
St-André / Cherrier,Le Plateau-Mont-Royal,45.52051578783967,-73.567695915699,Plessis / Ontario,Ville-Marie,45.523593057451045,-73.56109768152237,1712792071647,1712792378904
de Chambly / de Rouen,Mercier - Hochelaga-Maisonneuve,45.54710313981358,-73.54892447590828,Chambord / Beaubien,Rosemont - La Petite-Patrie,45.539900246044354,-73.59936207532883,1712784088768,1712785172715
Maguire / Henri-Julien,Le Plateau-Mont-Royal,45.527041096087785,-73.59347056655677,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1712784433559,1712785776423
Milton / St-Laurent,Le Plateau-Mont-Royal,45.512903912221326,-73.57059180741999,Ste-Catherine / St-Laurent,Ville-Marie,45.50991130818593,-73.56380604207516,1712789516480,1712789784028
Aylmer / Prince-Arthur,Le Plateau-Mont-Royal,45.508566869474386,-73.57769787311554,Square St-Louis (du Square St-Louis / Laval),Le Plateau-Mont-Royal,45.516090801970655,-73.5701286792755,1712779821845,1712780258133
Place des Festivals (du Président-Kennedy / de Bleury),Ville-Marie,45.50764392965887,-73.56932401657104,Plessis / Ontario,Ville-Marie,45.523593057451045,-73.56109768152237,1712787174630,1712787644264
de Lisieux / Jean-Talon,Saint-Léonard,45.57934937043077,-73.58168095350266,Langelier / Marie-Victorin,Montréal-Nord,45.61451982045293,-73.6118745803833,1712787494601,1712789523435
