STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Berri / Cherrier,Le Plateau-Mont-Royal,45.519266156911335,-73.5692971944809,Marché Jean-Talon (Casgrain / Shamrock),Rosemont - La Petite-Patrie,45.53519006163501,-73.61548215150833,1716915740299,1716917290895
St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,Bernard / Jeanne-Mance,Le Plateau-Mont-Royal,45.52428310031213,-73.6049484461546,1716910903950,1716911503534
Métro Beaubien (de Chateaubriand / Beaubien),Rosemont - La Petite-Patrie,45.5353599615622,-73.60363483428955,St-Dominique / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.53520398241678,-73.6175217570053,1716903007816,1716904151747
de l'Esplanade / du Mont-Royal,Le Plateau-Mont-Royal,45.51825290855221,-73.5883381962776,Milton / University,Le Plateau-Mont-Royal,45.50651983995355,-73.57640504837036,1715688492434,1715690154532
Chabot / Mont-Royal,Le Plateau-Mont-Royal,45.53413436610844,-73.57352435588837,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),Rosemont - La Petite-Patrie,45.55151193681962,-73.58207792043686,1715695542118,1715696688918
Egan / Laurendeau,Le Sud-Ouest,45.45290792768395,-73.58918591405198,Métro Jolicoeur (de Sève / Drake),Le Sud-Ouest,45.45608545783109,-73.58193710446358,1715690439587,1715690631413
26e avenue / Beaubien,Rosemont - La Petite-Patrie,45.56485589064712,-73.5774926841259,de Léry / Sherbrooke,Mercier - Hochelaga-Maisonneuve,45.54099971663243,-73.55826258659361,1715685826103,1715687140665
Beatty / de Verdun,Verdun,45.450729976972944,-73.5725748538971,Beatty / de Verdun,Verdun,45.450729976972944,-73.5725748538971,1715705425922,1715705761727
Cartier / Marie-Anne,Le Plateau-Mont-Royal,45.53280412806031,-73.57190161943436,Dorion / Ontario,Ville-Marie,45.526991277453526,-73.55821162462234,1715704772748,1715705157560
Chomedey / de Maisonneuve,Ville-Marie,45.491750449903954,-73.58394473791122,Queen / Wellington,Ville-Marie,45.49760527699099,-73.55534970760345,1715688188035,1715689371154
Métro Atwater (Atwater / Ste-Catherine),Ville-Marie,45.48952522221574,-73.5844581949641,Augustin-Cantin / Shearer,Le Sud-Ouest,45.48390169543355,-73.56363236904144,1715691249577,1715691978912
de Lanaudière / Bélanger,Rosemont - La Petite-Patrie,45.54365085053057,-73.60565051436424,Chabanel / du Parc,Ahuntsic-Cartierville,45.53830765459552,-73.6548838019371,1715677929649,1715678981981
de la Roche / de Bellechasse,Rosemont - La Petite-Patrie,45.53718135927993,-73.59750330448149,Roy / St-Denis,Le Plateau-Mont-Royal,45.51908,-73.5727,1715694721792,1715695640555
Parc St-Patrick (St-Patrick / St-Columban),Le Sud-Ouest,45.48870785150952,-73.55899317193689,Jean Langlois / Fullum,Ville-Marie,45.526499983000186,-73.54575277422555,1715704815108,1715706001142
Richardson / Montmorency,Le Sud-Ouest,45.484966061164755,-73.56032252311707,Regina / de Verdun,Verdun,45.46729397908692,-73.57081098485651,1715691918705,1715692831564
de Bordeaux / Mont-Royal,Le Plateau-Mont-Royal,45.53451201270128,-73.57283771038055,Fullum / Marie-Anne,Le Plateau-Mont-Royal,45.53650541861215,-73.56803923845291,1715438518291,1715438883355
Marmier / St-Denis,Rosemont - La Petite-Patrie,45.53102667048665,-73.59862312674522,Roy / St-Denis,Le Plateau-Mont-Royal,45.51908,-73.5727,1715440351300,1715441093652
Parc St-Henri (Laporte / Guay),Le Sud-Ouest,45.4801160762769,-73.58560770750046,St-Ambroise / Louis-Cyr,Le Sud-Ouest,45.47519326260791,-73.58094334602356,1715441079355,1715441378665
Clark / de Liège,Villeray—Saint-Michel—Parc-Extension,45.539988024015756,-73.63811277307832,Brittany / Ainsley,Mont-Royal,45.52588991809354,-73.65003436803818,1715442586696,1715443437691
8e avenue / Beaubien,Rosemont - La Petite-Patrie,45.553150698635406,-73.58768105506897,Bibliothèque et Complexe aquatique Rosemont (8e avenue / Rosemont),Rosemont - La Petite-Patrie,45.55151193681962,-73.58207792043686,1715438323373,1715438633391
St-Hubert / Duluth,Le Plateau-Mont-Royal,45.522425652788634,-73.57418417930603,Laval / Duluth,Le Plateau-Mont-Royal,45.519192617838605,-73.57715926134915,1715439082296,1715439210129
Panet / de Maisonneuve,Ville-Marie,45.52056370996958,-73.55610340833664,de Bleury / de Maisonneuve,Ville-Marie,45.50710632433956,-73.56861054897308,1715444272017,1715445064141
Langelier / Marie-Victorin,Montréal-Nord,45.61451982045293,-73.6118745803833,Parc Wilfrid-Bastien (Lacordaire / des Galets),Saint-Léonard,45.5864002,-73.5952181,1715425717387,1715427092259
Henri-Julien / du Carmel,Le Plateau-Mont-Royal,45.52795093787009,-73.59502326697111,St-Dominique / Jean-Talon,Villeray—Saint-Michel—Parc-Extension,45.53520398241678,-73.6175217570053,1715441173454,1715441743130
