STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
5e avenue / Masson,Rosemont - La Petite-Patrie,45.54752382909683,-73.57513636350632,St-Dominique / Rachel,Le Plateau-Mont-Royal,45.51861160491394,-73.58156056457119,1727991586633,1727992939801
Hudson / Goyer,Côte-des-Neiges - Notre-Dame-de-Grâce,45.507437367855864,-73.63265757772751,Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),Saint-Laurent,45.512843286755896,-73.67612421512604,1727978727552,1727979761318
Ste-Claire / Pierre-Tétreault,Mercier - Hochelaga-Maisonneuve,45.60191332161639,-73.52441847324371,Bélanger / des Galeries d'Anjou,Anjou,45.59722114932571,-73.56279015541077,1727988647513,1727989478202
Laurier / St-Denis,Le Plateau-Mont-Royal,45.5271540234837,-73.58943924307823,Hotel-de-Ville / du Mont-Royal,Le Plateau-Mont-Royal,45.522178004145694,-73.58460858464241,1727989752179,1727990230688
St-Cyril / Wiseman,Outremont,45.52085479492202,-73.61573964357376,St-Dominique / Rachel,Le Plateau-Mont-Royal,45.51861160491394,-73.58156056457119,1727991727033,1727992456698
Durocher / Sherbrooke,Le Plateau-Mont-Royal,45.507088290505685,-73.57227981090546,Métro Place-des-Arts (du Président-Kennedy / Jeanne-Mance),Ville-Marie,45.508204615051355,-73.56881439685822,1727996239451,1727996408099
Ste-Famille / des Pins,Le Plateau-Mont-Royal,45.512856179335664,-73.57692807912827,Marché Jean-Talon (Henri-Julien / Jean-Talon),Rosemont - La Petite-Patrie,45.53678525128436,-73.6148879583925,1727988553727,1727989934759
9e avenue / Masson,Rosemont - La Petite-Patrie,45.54948994879926,-73.57327222824097,Métro Préfontaine (Moreau / Hochelaga),Mercier - Hochelaga-Maisonneuve,45.541313503285316,-73.5537427291274,1728002269084,1728002944026
Guy / Sainte-Catherine,Ville-Marie,45.49497512853125,-73.57777043248461,Tupper / du Fort,Ville-Marie,45.491202175002506,-73.58074486255646,1728007193385,1728007468548
Crescent / de Maisonneuve,Ville-Marie,45.49812041247333,-73.57759594917297,Querbes / Laurier,Outremont,45.51734250028862,-73.59759449958801,1727982204679,1727987313778
