STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Cartier / Rosemont,Rosemont - La Petite-Patrie,45.54124722370603,-73.59104454517365,Marquette / du Mont-Royal,Le Plateau-Mont-Royal,45.53221791147474,-73.57543140649796,1723065665229,1723066096714
Natatorium (LaSalle / Rolland),Verdun,45.4443505862464,-73.57542979723802,LaSalle / Godin,Verdun,45.44693448484644,-73.57219934463501,1723080736207,1723082320996
Marie-Anne / de la Roche,Le Plateau-Mont-Royal,45.527550507601894,-73.5762870311737,Chabot / du Mont-Royal,Le Plateau-Mont-Royal,45.53413436610844,-73.57352435588837,1723066467054,1723066755322
de la Roche / Bélanger,Rosemont - La Petite-Patrie,45.54159135681213,-73.60757953489156,Boyer / Beaubien,Rosemont - La Petite-Patrie,45.537041,-73.602026,1723066572374,1723066801900
Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971,Drummond / Ste-Catherine,Ville-Marie,45.49861674293281,-73.5741600394249,1723057072931,1723057509193
Drummond / Sherbrooke,Ville-Marie,45.500535752214155,-73.578113079202,McTavish / Sherbrooke,Ville-Marie,45.50277615861811,-73.57589408755302,1723057292704,1723057486508
Ste-Famille / des Pins,Le Plateau-Mont-Royal,45.512856179335664,-73.57692807912827,Drolet / Marie-Anne,Le Plateau-Mont-Royal,45.522402573414084,-73.58117669820786,1723086195941,1723086608064
Louis-Hémon / Rosemont,Rosemont - La Petite-Patrie,45.544500877623655,-73.58810484409332,Fullum / Marie-Anne,Le Plateau-Mont-Royal,45.53650541861215,-73.56803923845291,1723064684167,1723065520420
Crescent / de Maisonneuve,Ville-Marie,45.49812041247333,-73.57759594917297,Bernard / Jeanne-Mance,Le Plateau-Mont-Royal,45.52428310031213,-73.6049484461546,1723076263495,1723077607685
des Bassins / du Séminaire,Le Sud-Ouest,45.49047561880464,-73.56022328138351,St-Laurent / Pl. du Marché,Ville-Marie,45.50928960913111,-73.56241598725319,1721569968175,1721570937874
St-Hubert / de Maisonneuve (sud),Ville-Marie,45.51586835126322,-73.56008380651474,de Bleury / de Maisonneuve,Ville-Marie,45.50710632433956,-73.56861054897308,1721565341304,1721565715052
