STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Parc Joseph-Robin (18e avenue / Everett),Villeray—Saint-Michel—Parc-Extension,45.56481129244175,-73.59580412507057,Parc Hébert (Colbert / Provencher),Saint-Léonard,45.57237805962001,-73.59370462596415,1716822066166,1716822427897
Métro Pie-IX (Pierre-de-Coubertin / Desjardins),Mercier - Hochelaga-Maisonneuve,45.554373399819674,-73.55137467384337,Boileau / Monsabré,Mercier - Hochelaga-Maisonneuve,45.57175879648152,-73.54176163673401,1716822460211,1716822961850
St-Dominique / Laurier,Le Plateau-Mont-Royal,45.52361490311454,-73.59245739877223,Complexe Desjardins (St-Urbain / René-Lévesque),Ville-Marie,45.50788520688478,-73.56315059590997,1716810544525,1716811181426
Métro Beaubien (de Chateaubriand / Beaubien),Rosemont - La Petite-Patrie,45.5353599615622,-73.60363483428955,de Lanaudière / Bélanger,Rosemont - La Petite-Patrie,45.54365085053057,-73.60565051436424,1716825204750,1716825679628
de Lanaudière / Bélanger,Rosemont - La Petite-Patrie,45.54365085053057,-73.60565051436424,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1716812145403,1716813141015
Jeanne-Mance / Sherbrooke,Le Plateau-Mont-Royal,45.50928678961862,-73.57101917266846,St-Alexandre / Ste-Catherine,Ville-Marie,45.50527354034462,-73.5674786567688,1716829743072,1716829958588
Chomedey / de Maisonneuve,Ville-Marie,45.491750449903954,-73.58394473791122,Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499,1716813529995,1716814104471
de Bordeaux / Mont-Royal,Le Plateau-Mont-Royal,45.53451201270128,-73.57283771038055,de la Commune / Place Jacques-Cartier,Ville-Marie,45.50761009451047,-73.55183601379395,1716812949947,1716813904323
Marie-Anne / Papineau,Le Plateau-Mont-Royal,45.53176697148175,-73.5724139213562,Mansfield / Ste-Catherine,Ville-Marie,45.50140664031126,-73.57165485620499,1716812767882,1716814368422
St-Dominique / Napoléon,Le Plateau-Mont-Royal,45.51666442219882,-73.57722043991089,St-Alexandre / Ste-Catherine,Ville-Marie,45.50527354034462,-73.5674786567688,1716811597038,1716812114618
Marie-Anne / Papineau,Le Plateau-Mont-Royal,45.53176697148175,-73.5724139213562,Square St-Louis (du Square St-Louis / Laval),Le Plateau-Mont-Royal,45.516090801970655,-73.5701286792755,1716815823516,1716816495939
Parc Pratt (Dunlop / Van Horne),Outremont,45.514918954061876,-73.61968517303467,Pratt / Bates,Outremont,45.51694782364431,-73.62631559371948,1716804254926,1716804473350
