STARTSTATIONNAME,STARTSTATIONARRONDISSEMENT,STARTSTATIONLATITUDE,STARTSTATIONLONGITUDE,ENDSTATIONNAME,ENDSTATIONARRONDISSEMENT,ENDSTATIONLATITUDE,ENDSTATIONLONGITUDE,STARTTIMEMS,ENDTIMEMS
Parc St-Roch (Ball / Durocher),Villeray—Saint-Michel—Parc-Extension,45.531988684096795,-73.63144129514694,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1759445612981,1759446875934
Roy / St-Denis,Le Plateau-Mont-Royal,45.51910107799227,-73.57268296636903,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1760225794958,1760226319431
Hutchison / Prince-Arthur,Le Plateau-Mont-Royal,45.50975858607626,-73.57610732316971,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1759631639532,1759632088791
de la Montagne / Sherbrooke,Ville-Marie,45.49971843051624,-73.57890754938126,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1759625908500,1759627058255
Fabre / Laurier,Le Plateau-Mont-Royal,45.53455369277326,-73.58251429164739,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1761827480859,1761828138910
Parc St-Roch (Ball / Durocher),Villeray—Saint-Michel—Parc-Extension,45.531988684096795,-73.63144129514694,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1761582323310,1761583525981
de Chambly / Sherbrooke,Rosemont - La Petite-Patrie,45.54895086493196,-73.55526924133301,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1761582744754,1761584023167
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1761581758353,1761581853184
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1761582509373,1761582660694
St-Dominique / St-Zotique,Rosemont - La Petite-Patrie,45.53226461018495,-73.6110632121563,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1761576898064,1761577527421
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1760224925436,1760225039452
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1762470239493,1762470403271
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1762487509579,1762487630640
Clark / Rachel,Le Plateau-Mont-Royal,45.517537449207474,-73.58241524554614,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1762466824434,1762466947849
du Parc-La Fontaine / Rachel,Le Plateau-Mont-Royal,45.52551168509886,-73.57424452900887,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1760225278595,1760225782017
Roy / St-Denis,Le Plateau-Mont-Royal,45.51910107799227,-73.57268296636903,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1760209838577,1760210279213
Louis-Hébert / St-Zotique,Rosemont - La Petite-Patrie,45.55001,-73.59576,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1760207483005,1760209188289
Waverly / St-Viateur,Le Plateau-Mont-Royal,45.52392772648164,-73.60018442851468,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1760225290674,1760225711233
Waverly / St-Viateur,Le Plateau-Mont-Royal,45.52392772648164,-73.60018442851468,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1760222304233,1760222755680
St-Dominique / St-Zotique,Rosemont - La Petite-Patrie,45.53226461018495,-73.6110632121563,du Mont-Royal / Clark,Le Plateau-Mont-Royal,45.51941,-73.58685,1762436797940,1762437448770
